Date,Twitter Publication Count (L1),(R1) Open,(R1) High,(R1) Low,(R1) Close,Twitter Positive Sentiment Count,Twitter Negative Sentiment Count
5/1/25,3793,280.01,290.8688,279.81,280.52,123,-592
4/30/25,2180,279.9,284.45,270.78,282.16,182,-224
4/29/25,2417,285.5,293.32,279.4695,292.03,282,-324
4/28/25,1306,288.98,294.86,272.42,285.88,104,-152
4/25/25,2873,261.69,286.85,259.63,284.95,177,-434
4/24/25,4385,250.5,259.54,249.2,259.51,382,-949
4/23/25,8714,254.86,259.4499,244.43,250.74,783,-2107
4/22/25,2949,230.96,242.79,229.8501,237.97,169,-627
4/21/25,1381,230.26,232.21,222.79,227.5,68,-252
4/18/25,1804,,,,,98,-292
4/17/25,1859,243.47,244.34,237.6833,241.37,82,-409
4/16/25,2226,247.61,251.97,233.89,241.55,108,-317
4/15/25,2154,249.91,258.75,247.54,254.11,114,-349
4/14/25,1369,258.36,261.8,245.93,252.35,90,-147
4/11/25,2752,251.84,257.74,241.3629,252.31,137,-476
4/10/25,2824,260,262.49,239.33,252.4,461,-297
4/9/25,3048,224.69,274.69,223.88,272.2,188,-463
4/8/25,2622,245,250.44,217.8,221.86,142,-538
4/7/25,2520,223.78,252,214.25,233.29,107,-582
4/4/25,3135,255.38,261,236,239.43,170,-715
4/3/25,6595,265.29,276.3,261.51,267.28,586,-1764
4/2/25,4608,254.6,284.99,251.27,282.76,290,-982
4/1/25,5022,263.8,277.45,259.25,268.46,218,-1165
3/31/25,4018,249.31,260.56,243.3601,259.16,123,-693
3/28/25,4622,275.575,276.1,260.57,263.55,323,-868
3/27/25,4363,272.48,291.85,271.8216,273.13,281,-808
3/26/25,5627,282.66,284.9,266.51,272.06,606,-1005
3/25/25,7857,283.6,288.2,271.28,288.14,1293,-1169
3/24/25,4770,258.075,278.64,256.33,278.39,233,-777
3/21/25,10621,234.985,249.52,234.55,248.71,287,-2699
3/20/25,9461,233.345,238,230.0501,236.26,409,-1809
3/19/25,8093,231.61,241.41,229.201,235.86,291,-1973
3/18/25,4568,228.155,230.1,222.28,225.31,183,-959
3/17/25,3190,245.055,245.4,232.8,238.01,94,-531
3/14/25,5261,247.31,251.58,240.73,249.98,179,-974
3/13/25,8300,248.125,248.29,232.6,240.68,509,-1117
3/12/25,12973,247.22,251.84,241.1,248.09,654,-1838
3/11/25,7609,225.305,237.0649,217.02,230.58,352,-2119
3/10/25,4598,252.535,253.37,220,222.15,113,-695
3/7/25,3505,259.32,266.2499,250.73,262.67,206,-784
3/6/25,2946,272.06,272.65,260.02,263.45,151,-665
3/5/25,3364,272.92,279.55,267.71,279.1,203,-902
3/4/25,3018,270.93,284.35,261.8401,272.04,235,-675
3/3/25,1937,300.34,303.94,277.3,284.65,139,-293
2/28/25,3202,279.5,293.88,273.6,292.98,164,-654
2/27/25,3425,291.16,297.23,280.88,281.95,200,-851
2/26/25,4329,303.715,309,288.04,290.8,198,-1272
2/25/25,2722,327.025,328.89,297.2512,302.8,143,-446
2/24/25,1682,338.14,342.3973,324.7,330.53,68,-247
2/21/25,2282,353.44,354.98,334.42,337.8,90,-249
2/20/25,2209,361.51,362.3,348,354.4,147,-210
2/19/25,2111,354,367.34,353.67,360.56,76,-173
2/18/25,2301,355.01,359.1,350.02,354.11,111,-232
2/17/25,1674,,,,,99,-188
2/14/25,3267,360.62,362,347.5,355.84,275,-380
2/13/25,3218,345,358.69,342.85,355.94,309,-409
2/12/25,4186,329.94,346.4,329.12,336.51,283,-846
2/11/25,3348,345.8,349.37,325.1,328.5,235,-459
2/10/25,1590,356.21,362.7,350.51,350.73,81,-249
2/7/25,2964,370.19,380.5459,360.34,361.62,173,-680
2/6/25,2383,373.03,375.4,363.18,374.32,120,-533
2/5/25,2050,387.51,388.39,375.53,378.17,129,-301
2/4/25,2309,382.63,394,381.4,392.21,142,-393
2/3/25,1546,386.68,389.17,374.36,383.68,76,-172
1/31/25,2771,401.53,419.99,401.34,404.6,438,-243
1/30/25,5891,410.78,412.5,384.41,400.28,845,-615
1/29/25,2118,395.21,398.5899,384.48,389.1,160,-131
1/28/25,1701,396.91,400.59,386.5,398.09,129,-171
1/27/25,1442,394.8,406.69,389,397.15,79,-134
1/24/25,2253,414.45,418.88,405.78,406.58,164,-165
1/23/25,1963,416.06,420.73,408.95,412.38,188,-170
1/22/25,1937,416.81,428,414.59,415.11,182,-199
1/21/25,1780,432.64,433.2,406.31,424.07,144,-127
1/20/25,1058,,,,,52,-64
1/17/25,1649,421.5,439.74,419.75,426.5,112,-170
1/16/25,1941,423.49,424,409.13,413.82,253,-124
1/15/25,1985,409.9,429.8,405.661,428.22,198,-170
1/14/25,2547,414.34,422.64,394.54,396.36,330,-209
1/13/25,1508,383.21,403.79,380.07,403.31,85,-143
1/10/25,2142,391.4,399.28,377.29,394.74,116,-139
1/9/25,1826,,,,,96,-171
1/8/25,2394,392.95,402.4999,387.4,394.94,134,-339
1/7/25,2481,405.83,414.33,390,394.36,281,-271
1/6/25,1718,423.2,426.43,401.7,411.05,169,-170
1/3/25,6162,381.48,411.8799,379.45,410.44,497,-1290
1/2/25,4903,390.1,392.7299,373.04,379.28,178,-712
1/1/25,1979,,,,,170,-156
12/31/24,1934,423.79,427.93,402.54,403.84,131,-174
12/30/24,1460,419.4,427,415.75,417.41,90,-99
12/27/24,1457,449.52,450,426.5,431.66,135,-104
12/26/24,1115,465.16,465.3299,451.02,454.13,120,-53
12/25/24,1574,,,,,207,-83
12/24/24,1721,435.9,462.78,435.14,462.28,155,-98
12/23/24,1387,431,434.51,415.4112,430.6,96,-111
12/20/24,2133,425.505,447.08,417.64,421.06,173,-215
12/19/24,2536,451.88,456.36,420.02,436.17,292,-272
12/18/24,2885,466.495,488.5399,427.01,440.13,450,-189
12/17/24,3625,475.9,483.99,457.5101,479.86,708,-219
12/16/24,1748,441.09,463.19,436.15,463.02,236,-82
12/13/24,2168,420,436.3,415.71,436.23,325,-130
12/12/24,4760,424.84,429.3,415,418.1,1212,-180
12/11/24,3123,409.7,424.88,402.38,424.77,563,-142
12/10/24,2495,392.68,409.73,390.85,400.99,347,-144
12/9/24,2006,397.61,404.8,378.01,389.79,246,-76
12/6/24,2173,377.42,389.49,370.8,389.22,326,-122
12/5/24,1917,359.87,375.43,359.5,369.49,191,-181
12/4/24,2400,353,358.1,348.6,357.93,160,-383
12/3/24,3462,351.8,355.69,348.2,351.42,388,-520
12/2/24,1839,352.38,360,351.1501,357.09,181,-96
11/29/24,1264,336.08,345.45,334.6501,345.16,57,-78
11/28/24,2174,,,,,104,-164
11/27/24,2218,341.8,342.55,326.59,332.89,139,-187
11/26/24,2634,341,346.96,335.66,338.23,210,-251
11/25/24,1487,360.14,361.93,338.2,338.59,149,-93
11/22/24,1484,341.085,361.53,337.7,352.56,104,-111
11/21/24,1533,343.81,347.9899,335.28,339.64,131,-90
11/20/24,1607,345,346.5999,334.3,342.03,158,-109
11/19/24,2434,335.76,347.3799,332.75,346,394,-129
11/18/24,1793,340.73,348.5499,330.01,338.74,287,-68
11/15/24,2832,310.57,324.6799,309.22,320.72,266,-308
11/14/24,2107,327.69,329.98,310.37,311.18,205,-237
11/13/24,2854,335.85,344.5999,322.5,330.24,372,-226
11/12/24,3957,342.74,345.84,323.31,328.49,958,-252
11/11/24,2164,346.3,358.64,336,350,371,-130
11/8/24,2468,299.14,328.71,297.66,321.22,454,-109
11/7/24,3017,288.89,299.75,285.52,296.91,851,-129
11/6/24,3225,284.67,289.59,275.62,288.53,783,-137
11/5/24,1625,247.34,255.2799,246.2101,251.44,132,-171
11/4/24,1090,244.56,248.9,238.88,242.84,65,-112
11/1/24,1538,252.043,254,246.63,248.98,145,-117
10/31/24,1564,257.99,259.75,249.25,249.85,212,-111
10/30/24,1149,258.035,263.35,255.8201,257.55,107,-71
10/29/24,1674,264.51,264.98,255.51,259.52,210,-140
10/28/24,1693,270,273.536,262.24,262.51,209,-83
10/25/24,5617,256.01,269.49,255.32,269.19,1803,-283
10/24/24,6520,244.68,262.1199,242.65,260.48,1793,-362
10/23/24,2173,217.125,218.72,212.11,213.65,139,-216
10/22/24,2176,217.31,218.22,215.26,217.97,148,-274
10/21/24,1366,218.9,220.48,215.726,218.85,86,-115
10/18/24,1856,220.71,222.28,219.23,220.7,97,-150
10/17/24,1968,221.59,222.08,217.9,220.89,86,-107
10/16/24,2602,221.4,222.8199,218.93,221.33,156,-148
10/15/24,2109,220.01,224.26,217.12,219.57,130,-180
10/14/24,1883,220.13,221.91,213.74,219.16,117,-169
10/11/24,6978,220.13,223.34,214.38,217.8,243,-370
10/10/24,2058,241.81,242.7899,232.34,238.77,135,-110
10/9/24,1634,243.82,247.43,239.51,241.05,105,-114
10/8/24,1625,243.56,246.21,240.56,244.5,87,-188
10/7/24,1307,249,249.83,240.7,240.83,74,-137
10/4/24,1783,246.69,250.96,244.58,250.08,132,-351
10/3/24,2134,244.48,249.79,237.81,240.66,257,-354
10/2/24,1191,247.55,251.1585,241.5,249.02,133,-145
10/1/24,1513,262.67,263.98,248.53,258.02,175,-122
9/30/24,1017,259.04,264.86,255.77,261.63,72,-63
9/27/24,1252,257.375,260.6999,254.12,260.46,123,-76
9/26/24,1583,260.6,261.75,251.53,254.22,176,-90
9/25/24,1457,252.54,257.05,252.28,257.02,178,-84
9/24/24,1964,254.08,257.19,249.0501,254.27,290,-97
9/23/24,860,242.61,250,241.92,250,48,-56
9/20/24,1807,241.52,243.99,235.92,238.25,218,-126
9/19/24,1465,234,244.24,232.13,243.92,114,-116
9/18/24,1199,230.09,235.68,226.88,227.2,68,-98
9/17/24,1109,229.45,234.57,226.5533,227.87,50,-92
9/16/24,830,229.3,229.96,223.53,226.78,49,-67
9/13/24,1099,228,232.67,226.32,230.29,67,-86
9/12/24,1093,224.66,231.45,223.83,229.81,83,-75
9/11/24,1727,224.55,228.47,216.8003,228.13,161,-112
9/10/24,1318,220.07,226.4,218.6377,226.17,134,-110
9/9/24,1049,216.2,219.87,213.67,216.27,83,-66
