Date,News Publication Count (L1),(R1) Open,(R1) High,(R1) Low,(R1) Close,News Positive Sentiment Count,News Negative Sentiment Count
3/31/25,524,249.31,260.56,243.3601,259.16,1,-19
3/28/25,982,275.575,276.1,260.57,263.55,22,-54
3/27/25,1165,272.48,291.85,271.8216,273.13,8,-121
3/26/25,1164,282.66,284.9,266.51,272.06,36,-113
3/25/25,1927,283.6,288.2,271.28,288.14,123,-132
3/24/25,648,258.075,278.64,256.33,278.39,10,-20
3/21/25,1947,234.985,249.52,234.55,248.71,4,-227
3/20/25,1099,233.345,238,230.0501,236.26,28,-81
3/19/25,1325,231.61,241.41,229.201,235.86,7,-150
3/18/25,1080,228.155,230.1,222.28,225.31,2,-68
3/17/25,474,245.055,245.4,232.8,238.01,1,-26
3/14/25,1304,247.31,251.58,240.73,249.98,3,-75
3/13/25,1193,248.125,248.29,232.6,240.68,65,-86
3/12/25,1889,247.22,251.84,241.1,248.09,51,-161
3/11/25,2410,225.305,237.0649,217.02,230.58,6,-298
3/10/25,567,252.535,253.37,220,222.15,1,-40
3/7/25,646,259.32,266.2499,250.73,262.67,2,-51
3/6/25,800,272.06,272.65,260.02,263.45,5,-74
3/5/25,1169,272.92,279.55,267.71,279.1,5,-105
3/4/25,882,270.93,284.35,261.8401,272.04,24,-76
3/3/25,477,300.34,303.94,277.3,284.65,7,-20
2/28/25,764,279.5,293.88,273.6,292.98,3,-59
2/27/25,839,291.16,297.23,280.88,281.95,3,-59
2/26/25,1790,303.715,309,288.04,290.8,7,-167
2/25/25,1387,327.025,328.89,297.2512,302.8,1,-61
2/24/25,436,338.14,342.3973,324.7,330.53,2,-14
2/21/25,988,353.44,354.98,334.42,337.8,13,-47
2/20/25,651,361.51,362.3,348,354.4,7,-22
2/19/25,632,354,367.34,353.67,360.56,4,-14
2/18/25,742,355.01,359.1,350.02,354.11,6,-5
2/17/25,363,,,,,0,-5
2/14/25,856,360.62,362,347.5,355.84,19,-9
2/13/25,730,345,358.69,342.85,355.94,18,-40
2/12/25,1045,329.94,346.4,329.12,336.51,1,-72
2/11/25,1099,345.8,349.37,325.1,328.5,9,-36
2/10/25,472,356.21,362.7,350.51,350.73,4,-22
2/7/25,717,370.19,380.5459,360.34,361.62,1,-52
2/6/25,771,373.03,375.4,363.18,374.32,2,-50
2/5/25,725,387.51,388.39,375.53,378.17,2,-37
2/4/25,826,382.63,394,381.4,392.21,5,-96
2/3/25,373,386.68,389.17,374.36,383.68,2,-15
1/31/25,801,401.53,419.99,401.34,404.6,65,-28
1/30/25,1683,410.78,412.5,384.41,400.28,79,-164
1/29/25,426,395.21,398.5899,384.48,389.1,9,-17
1/28/25,680,396.91,400.59,386.5,398.09,4,-29
1/27/25,405,394.8,406.69,389,397.15,2,-15
1/24/25,1027,414.45,418.88,405.78,406.58,9,-10
1/23/25,678,416.06,420.73,408.95,412.38,4,-10
1/22/25,824,416.81,428,414.59,415.11,18,-21
1/21/25,946,432.64,433.2,406.31,424.07,14,-1
1/20/25,524,,,,,2,-2
1/17/25,549,421.5,439.74,419.75,426.5,2,-11
1/16/25,735,423.49,424,409.13,413.82,13,-28
1/15/25,790,409.9,429.8,405.661,428.22,15,-18
1/14/25,743,414.34,422.64,394.54,396.36,12,-15
1/13/25,665,383.21,403.79,380.07,403.31,3,-9
1/10/25,1326,391.4,399.28,377.29,394.74,8,-4
1/9/25,744,,,,,6,-13
1/8/25,1035,392.95,402.4999,387.4,394.94,3,-92
1/7/25,726,405.83,414.33,390,394.36,11,-16
1/6/25,512,423.2,426.43,401.7,411.05,9,-8
1/3/25,2866,381.48,411.8799,379.45,410.44,28,-335
1/2/25,1439,390.1,392.7299,373.04,379.28,18,-4
1/1/25,381,,,,,11,-15
12/31/24,690,423.79,427.93,402.54,403.84,12,-15
12/30/24,352,419.4,427,415.75,417.41,3,-6
12/27/24,352,449.52,450,426.5,431.66,4,-11
12/26/24,396,465.16,465.3299,451.02,454.13,3,-1
12/25/24,574,,,,,25,-1
12/24/24,619,435.9,462.78,435.14,462.28,13,-4
12/23/24,494,431,434.51,415.4112,430.6,10,-5
12/20/24,655,425.505,447.08,417.64,421.06,8,-32
12/19/24,756,451.88,456.36,420.02,436.17,15,-33
12/18/24,839,466.495,488.5399,427.01,440.13,41,-7
12/17/24,698,475.9,483.99,457.5101,479.86,54,-5
12/16/24,334,441.09,463.19,436.15,463.02,13,0
12/13/24,581,420,436.3,415.71,436.23,42,-17
12/12/24,1062,424.84,429.3,415,418.1,103,-5
12/11/24,749,409.7,424.88,402.38,424.77,39,-10
12/10/24,642,392.68,409.73,390.85,400.99,30,-7
12/9/24,361,397.61,404.8,378.01,389.79,10,-3
12/6/24,599,377.42,389.49,370.8,389.22,32,-4
12/5/24,597,359.87,375.43,359.5,369.49,16,-4
12/4/24,664,353,358.1,348.6,357.93,5,-39
12/3/24,1378,351.8,355.69,348.2,351.42,51,-72
12/2/24,486,352.38,360,351.1501,357.09,15,-5
11/29/24,412,336.08,345.45,334.6501,345.16,1,-2
11/28/24,500,,,,,2,-7
11/27/24,475,341.8,342.55,326.59,332.89,7,-17
11/26/24,932,341,346.96,335.66,338.23,8,-51
11/25/24,550,360.14,361.93,338.2,338.59,4,-4
11/22/24,432,341.085,361.53,337.7,352.56,9,-9
11/21/24,518,343.81,347.9899,335.28,339.64,9,-13
11/20/24,560,345,346.5999,334.3,342.03,16,-5
11/19/24,1166,335.76,347.3799,332.75,346,116,-13
11/18/24,778,340.73,348.5499,330.01,338.74,24,0
11/15/24,959,310.57,324.6799,309.22,320.72,11,-48
11/14/24,1030,327.69,329.98,310.37,311.18,28,-21
11/13/24,1403,335.85,344.5999,322.5,330.24,19,-48
11/12/24,1401,342.74,345.84,323.31,328.49,117,-10
11/11/24,746,346.3,358.64,336,350,37,-11
11/8/24,757,299.14,328.71,297.66,321.22,14,-6
11/7/24,1574,288.89,299.75,285.52,296.91,183,-17
11/6/24,1333,284.67,289.59,275.62,288.53,99,-12
11/5/24,705,247.34,255.2799,246.2101,251.44,5,-19
11/4/24,467,244.56,248.9,238.88,242.84,4,-15
11/1/24,502,252.043,254,246.63,248.98,3,-6
10/31/24,769,257.99,259.75,249.25,249.85,46,-16
