time,open,high,low,close,Volume
1447691400,100.72,101.74,100.47,101.6,226326
1447695000,101.62,102.94,101.57,102.57,215159
1447698600,102.66,103.83,102.39,103.49,190643
1447702200,103.5,104.08,103.36,103.94,228149
1447705800,103.98,104.165,103.69,104.05,136386
1447770600,104.76,105.47,104.16,104.55,342902
1447774200,104.6,105.37,104.24,105.14,202394
1447777800,105.14,106.19,105.13,105.72,193616
1447781400,105.7,106.11,105.33,105.52,141465
1447785000,105.5,106.14,105.11,105.11,121687
1447788600,105.07,105.46,104.6,105.11,190443
1447792200,105.12,105.39,104.98,105.1,106631
1447857000,105.83,106.7,105.4,106.4,247094
1447860600,106.42,106.48,105.93,106.27,125036
1447864200,106.28,106.6,106.14,106.165,112732
1447867800,106.2,106.5,106.03,106.39,73954
1447871400,106.485,107.08,106.24,106.965,156941
1447875000,106.98,107.49,106.74,107.41,226372
1447878600,107.44,107.875,107.37,107.74,218226
1447943400,107.34,107.72,106.55,107.06,399382
1447947000,107.025,107.54,106.65,107.37,203102
1447950600,107.36,107.43,106.6,106.8,163155
1447954200,106.8,106.85,106.33,106.57,148410
1447957800,106.59,106.68,105.97,106.31,186302
1447961400,106.35,106.55,105.96,106.53,161135
1447965000,106.53,106.535,106.22,106.25,133146
1448029800,106.83,107.32,106.625,106.88,262107
1448033400,106.89,107.64,106.75,107.55,162718
1448037000,107.55,107.74,107.24,107.63,132988
1448040600,107.64,107.8,107.54,107.705,91646
1448044200,107.71,107.86,107.54,107.595,96652
1448047800,107.58,107.61,107.01,107.18,152475
1448051400,107.18,107.33,107.09,107.3,98078
1448289000,107.15,107.17,106.44,107.02,212564
1448292600,107.04,107.46,107,107.08,144634
1448296200,107.07,107.12,106.76,106.91,99854
1448299800,106.86,107.04,106.81,106.85,89976
1448303400,106.85,106.93,106.08,106.3,115579
1448307000,106.29,106.79,106.11,106.72,84195
1448310600,106.76,107.09,106.6,106.94,106641
1448375400,106,106.48,104.95,105.015,354640
1448379000,105.04,105.53,104.41,105.47,230439
1448382600,105.48,105.9,105.09,105.39,187415
1448386200,105.42,105.86,105.245,105.78,72517
1448389800,105.78,106.28,105.64,105.81,93760
1448393400,105.8,106.11,105.74,105.85,89793
1448397000,105.83,105.86,105.45,105.72,92454
1448461800,106.3,106.6,105.815,106.14,168208
1448465400,106.16,106.21,105.1,105.18,125971
1448469000,105.19,105.83,105.19,105.49,68178
1448472600,105.49,105.68,105.32,105.4,51947
1448476200,105.455,105.78,105.36,105.75,79812
1448479800,105.76,105.91,105.53,105.74,74632
1448483400,105.74,105.74,105.39,105.42,64447
1448634600,105.78,105.92,104.89,105.15,81289
1448638200,105.18,105.48,105,105.48,52669
1448641800,105.49,105.515,105.2,105.39,39588
1448645400,105.4,105.47,105.34,105.47,40530
1448893800,105.86,106.06,104.94,105.21,219219
1448897400,105.22,105.31,104.22,104.35,165176
1448901000,104.39,104.46,103.975,104.09,143346
1448904600,104.095,104.11,103.76,104.02,93507
1448908200,104.06,104.495,103.86,104.38,91411
1448911800,104.38,104.445,104.02,104.09,93028
1448915400,104.09,104.5,104.045,104.35,88055
1448980200,104.83,105.76,104.52,105.28,268016
1448983800,105.29,106.14,105.14,105.93,133641
1448987400,105.92,106.54,105.7,106.47,94819
1448991000,106.46,106.66,106.23,106.25,75728
1448994600,106.27,106.765,106.01,106.72,114095
1448998200,106.69,107.08,106.58,106.94,125071
1449001800,106.93,107.15,106.83,107.09,101515
1449066600,107,107.84,106.74,107.7,230619
1449070200,107.68,107.92,106.5,106.55,136002
1449073800,106.57,107.32,106.54,107.23,75144
1449077400,107.2,107.35,107,107.19,44289
1449081000,107.2,107.23,106.055,106.32,88459
1449084600,106.28,106.46,105.8,106.28,86183
1449088200,106.32,106.38,105.89,106.1,68453
1449153000,106.4,106.83,105.29,105.71,213555
1449156600,105.52,106.59,105.43,106.15,96295
1449160200,106.15,106.15,104.41,104.6,136438
1449163800,104.61,105.13,104.2,104.55,96367
1449167400,104.58,104.6,103.55,103.61,104466
1449171000,103.65,104.2,103.36,103.9,153173
1449174600,103.88,104.53,103.66,104.44,128316
1449239400,104.765,105.22,104.14,104.67,189342
1449243000,104.74,105.76,104.43,105.49,130762
1449246600,105.49,105.74,105.16,105.56,79301
1449250200,105.56,106.07,105.55,105.98,97071
1449253800,106.01,106.17,105.75,106.02,108313
1449257400,106,106.22,105.96,106.205,98793
1449261000,106.205,106.21,106,106.17,110896
1449498600,106.42,106.83,105.3,105.56,181192
1449502200,105.555,105.555,104.74,104.77,134608
1449505800,104.82,105.43,104.82,105.2,88795
1449509400,105.21,105.21,104.66,105.09,57975
1449513000,105.06,105.47,104.83,105.32,44932
1449516600,105.38,105.45,104.84,105.27,78869
1449520200,105.26,105.61,105.14,105.6,58044
1449585000,103.98,105.21,103.97,104.99,158949
1449588600,104.95,106.54,104.81,106.15,151972
1449592200,106.14,106.79,106.08,106.76,112920
1449595800,106.71,106.83,106.33,106.47,95488
1449599400,106.48,106.88,106.41,106.68,88894
1449603000,106.64,106.87,106.45,106.51,118692
1449606600,106.5,106.785,106.46,106.5,160135
1449671400,106.2,106.4,105.76,105.955,134816
1449675000,106.06,106.44,105.67,105.74,116654
