time,open,high,low,close,Volume
1447691400,14.09865253,14.23665239,14.07198589,14.23665239,141990
1447695000,14.21331908,14.31531898,14.20265242,14.28598567,282120
1447698600,14.27865235,14.29198567,14.21731907,14.26331903,116535
1447702200,14.29198567,14.31131898,14.2559857,14.29398566,130590
1447705800,14.29931899,14.29931899,14.25665237,14.29198567,234840
1447770600,14.38065224,14.39998556,14.10598585,14.35931893,428265
1447774200,14.36531893,14.38798557,14.23665239,14.24731904,96000
1447777800,14.25931903,14.33131896,14.23398572,14.27931901,91140
1447781400,14.28598567,14.28998567,14.24331905,14.26331903,230325
1447785000,14.2619857,14.33065229,14.25065237,14.25331904,184260
1447788600,14.23331906,14.27865235,14.21531908,14.23065239,450525
1447792200,14.24598571,14.291319,14.23998572,14.26265236,105480
1447857000,14.29998566,14.48865213,14.18331911,14.4853188,388125
1447860600,14.51265211,14.75865186,14.46998549,14.70998525,488385
1447864200,14.71598524,14.71598524,14.5933187,14.60865201,181380
1447867800,14.59865202,14.65865196,14.57398538,14.63665199,145785
1447871400,14.63465199,14.69398526,14.61531867,14.66265196,141975
1447875000,14.66565196,14.75131854,14.66565196,14.73998522,224190
1447878600,14.73131856,14.75265187,14.72331857,14.73398522,248460
1447943400,14.70998525,15.07798488,14.70998525,14.9206517,802635
1447947000,14.9226517,14.94931834,14.85065177,14.86531842,233100
1447950600,14.87265175,14.955985,14.85531843,14.88598507,121335
1447954200,14.87665175,14.94198501,14.86665176,14.86665176,80625
1447957800,14.86665176,14.89865172,14.85665177,14.86665176,131640
1447961400,14.86331843,14.88198507,14.77731851,14.7913185,318030
1447965000,14.77998518,14.80065182,14.74665188,14.78665184,121980
1448029800,14.87265175,14.98465164,14.76198519,14.81931847,329130
1448033400,14.81665181,14.84998511,14.68131861,14.69731859,159765
1448037000,14.70198525,14.73465189,14.25265237,14.38398557,846615
1448040600,14.38265224,14.67065195,14.33665229,14.66998529,289725
1448044200,14.66531862,14.66531862,14.50998545,14.51598544,216195
1448047800,14.51398544,14.75265187,14.48465214,14.74598521,420765
1448051400,14.73865188,14.74731854,14.65265197,14.66531862,536625
1448289000,14.52531876,14.60798535,14.31798564,14.57398538,740040
1448292600,14.57331872,14.57665205,14.44665218,14.55931873,228735
1448296200,14.5519854,14.57531871,14.48265214,14.48265214,99855
1448299800,14.48198547,14.51065211,14.4539855,14.47865214,120765
1448303400,14.47465215,14.47531881,14.34998561,14.35531894,272100
1448307000,14.3559856,14.48598547,14.35198561,14.47565215,165810
1448310600,14.46865215,14.54331875,14.46798549,14.5186521,206835
1448375400,14.34465228,14.65331864,14.34465228,14.48998547,285525
1448379000,14.48331881,14.55265207,14.39998556,14.52798543,145365
1448382600,14.56598539,14.57998538,14.49398546,14.51798544,110520
1448386200,14.50665212,14.60998535,14.48865213,14.60998535,119835
1448389800,14.59065203,14.72865189,14.59065203,14.63598532,141195
1448393400,14.63131866,14.69798526,14.60131869,14.60598535,162465
1448397000,14.57865204,14.5913187,14.54698541,14.5559854,121650
1448461800,14.74865187,15.17731811,14.70998525,15.09865152,661890
1448465400,15.09798486,15.21598474,15.08598487,15.08598487,328590
1448469000,15.07798488,15.32831796,15.07798488,15.2579847,321510
1448472600,15.25731803,15.30798465,15.23465139,15.26798469,337620
1448476200,15.27265135,15.38665123,15.26865135,15.31531797,432210
1448479800,15.31331797,15.36698459,15.27665134,15.30731798,336240
1448483400,15.30331798,15.32331796,15.287318,15.31198464,276345
1448634600,15.3206513,15.48131781,15.13398482,15.39998455,724935
1448638200,15.42531786,15.43198452,15.29398466,15.29665132,317715
1448641800,15.29531799,15.38265124,15.28798467,15.37665124,166215
1448645400,15.39265123,15.46465116,15.37398458,15.44265118,330210
1448893800,15.46598449,15.59998435,15.27865134,15.39398456,553845
1448897400,15.3853179,15.44131785,15.32598463,15.40598455,217530
1448901000,15.37865124,15.44865117,15.32198463,15.42531786,186990
1448904600,15.4206512,15.4206512,15.31265131,15.3579846,119505
1448908200,15.3559846,15.37865124,15.32198463,15.35131794,192120
1448911800,15.3499846,15.37731791,15.30931798,15.31631797,137475
1448915400,15.33865128,15.36998458,15.3166513,15.35665126,184920
1448980200,15.44598451,15.70931758,15.44598451,15.54798441,647745
1448983800,15.53865108,15.624651,15.43531785,15.620651,368445
1448987400,15.61465101,15.73998421,15.59531769,15.73065089,192585
1448991000,15.73465089,15.78265084,15.70865091,15.72998422,279435
1448994600,15.72598423,15.86665075,15.70998424,15.8196508,216450
1448998200,15.83598412,15.86598409,15.75065087,15.7873175,240570
1449001800,15.78898416,15.85665076,15.78265084,15.80531748,262380
1449066600,15.72998422,15.89331739,15.69931759,15.75331753,625035
1449070200,15.73931755,15.83931745,15.67065095,15.67065095,229170
1449073800,15.68131761,15.72665089,15.62865099,15.67065095,194475
1449077400,15.66465096,15.66598429,15.57665104,15.66265096,123975
1449081000,15.66931762,15.7519842,15.5246511,15.56531772,137280
1449084600,15.53931775,15.57465105,15.42798453,15.56465106,220365
1449088200,15.5539844,15.57198438,15.45265117,15.47131782,196140
1449153000,15.70331758,15.71731757,15.50865111,15.6499843,184155
1449156600,15.61931767,15.82465079,15.60198435,15.72731756,280515
1449160200,15.70665091,15.74665087,15.5853177,15.60465102,188100
1449163800,15.60131769,15.66465096,15.56398439,15.64665097,215175
1449167400,15.63398432,15.66398429,15.39931789,15.41465121,704340
1449171000,15.39531789,15.49998445,15.33598462,15.49798446,219945
1449174600,15.51065111,15.52731776,15.44798451,15.51331777,203520
1449239400,15.43665118,15.46931782,15.18598477,15.24731804,750420
1449243000,15.23931805,15.38798457,15.23798472,15.3539846,426270
1449246600,15.3579846,15.38065124,15.30931798,15.3559846,132765
1449250200,15.38131791,15.46531782,15.33265129,15.35331793,175185
1449253800,15.36065126,15.39265123,15.32331796,15.36398459,169350
1449257400,15.35931793,15.42731786,15.3539846,15.41531787,186210
1449261000,15.40398455,15.40798455,15.34265128,15.34865127,200025
1449498600,15.28598467,15.36065126,15.07798488,15.22531806,521565
1449502200,15.16398479,15.50331778,15.16398479,15.33998461,252150
1449505800,15.35165127,15.69865092,15.34798461,15.66931762,381555
