time,open,high,low,close,Volume
1449851400,119.18,119.82,118.61,119.77,128389
1449855000,119.76,121.09,119.35,120.03,60004
1449858600,120.1,121.33,119.84,120.93,51069
1449862200,120.77,121.06,118.89,119.07,76080
1449865800,119.14,119.31,118.75,118.86,81837
1450103400,119.45,119.56,116.3,116.3,173596
1450107000,116.35,116.89,115.23,115.35,117793
1450110600,115.35,119.42,114.73,118.86,129552
1450114200,118.95,119.76,117.88,119.06,89384
1450117800,119.06,120.73,118.3,119.92,72967
1450121400,119.87,120.84,119.41,120.2,54091
1450125000,120.17,120.69,119.52,120.62,54105
1450189800,122.16,123.27,121,122.22,130902
1450193400,122.21,122.32,121.23,121.55,57328
1450197000,121.5,121.5,119.72,121.1,47476
1450200600,120.9,121.34,120.23,120.25,33443
1450204200,120.29,120.64,119.75,119.8,31845
1450207800,119.79,120.15,118.74,118.84,55763
1450211400,118.83,119.09,118.56,118.57,84241
1450276200,119.67,120.18,118.1,118.85,104086
1450279800,118.83,119.94,118.5,118.965,57895
1450283400,118.92,119.69,118.72,118.93,28112
1450287000,118.86,119.2,118.24,118.77,23634
1450290600,118.79,120.79,118.26,118.8,72440
1450294200,118.47,122.39,118.41,122.29,140011
1450297800,122.23,122.98,122.15,122.71,87127
1450362600,123.95,125.89,123.22,125.69,126202
1450366200,125.69,126.28,123.36,124.48,87991
1450369800,124.4,125.52,124.02,124.22,56637
1450373400,124.18,124.25,123.05,123.73,79903
1450377000,123.72,124.81,123.5,123.74,56493
1450380600,123.84,124.14,122.48,123,65430
1450384200,122.96,123.79,122.46,122.63,60541
1450449000,120.82,122.15,119.23,119.56,166780
1450452600,119.72,121.08,119.43,120.51,88627
1450456200,120.53,121.03,119.57,119.84,48193
1450459800,119.76,119.93,118.75,118.97,68697
1450463400,118.96,119.62,118.55,119.24,68050
1450467000,119.25,119.3,117.93,118.6,96589
1450470600,118.62,119.33,118,118.02,92774
1450708200,119.47,119.47,116.66,118.09,91688
1450711800,118.21,118.83,116.18,116.42,60584
1450715400,116.58,117.38,115.74,116.93,60472
1450719000,116.87,117.61,116.62,117.13,42894
1450722600,117.13,117.23,116.01,116.3,20776
1450726200,116.15,116.38,115.7,116.08,26846
1450729800,116.07,116.62,115.98,116.61,62439
1450794600,117.12,117.14,115.87,116.3,63074
1450798200,116.31,116.69,115.36,115.72,44808
1450801800,115.62,115.97,114.91,115.32,43689
1450805400,115.29,116.19,115.29,115.76,35144
1450809000,115.77,116.58,115.65,116.45,37154
1450812600,116.51,117.03,116.28,116.82,42362
1450816200,116.75,116.78,115.89,116.23,36994
1450881000,116.89,118.51,116.07,118.01,60346
1450884600,118.09,118.22,115.81,116.27,39894
1450888200,116.38,117.5,116.33,117.16,27969
1450891800,117.11,118.04,117.1,117.9,12400
1450895400,117.92,118.3,117.48,117.7,33635
1450899000,117.7,118.4,117.7,118.17,28802
1450902600,118.17,118.32,117.96,118.16,29749
1450967400,118.19,118.75,117.69,118.14,33003
1450971000,118.15,118.35,117.89,118.03,17721
1450974600,118.05,118.31,117.65,117.8,31959
1450978200,117.84,117.97,117.37,117.39,28994
1451313000,117.09,117.3,115.16,115.52,40333
1451316600,115.52,115.52,113.89,114.41,44486
1451320200,114.48,115.49,114.45,115.11,21431
1451323800,115.1,116.01,115.06,115.73,25778
1451327400,115.72,116.94,115.72,116.66,31311
1451331000,116.69,116.95,116.25,116.7,24199
1451334600,116.64,117.15,116.57,117.08,34014
1451399400,118.23,118.27,116.97,118.25,84503
1451403000,118.28,118.42,117.7,118.26,51434
1451406600,118.32,118.68,117.98,118.06,32564
1451410200,118,118.25,117.59,118.22,23133
1451413800,118.2,119.31,118.12,119.18,39520
1451417400,119.18,119.59,118.98,119.48,41493
1451421000,119.48,119.48,118.86,119.1,30540
1451485800,118.97,118.97,116.64,116.79,77179
1451489400,116.75,117.17,116.45,116.7,60819
1451493000,116.68,117.86,116.67,117.67,25126
1451496600,117.66,117.94,117.19,117.52,25642
1451500200,117.52,118.22,117.52,117.58,34827
1451503800,117.76,117.77,117.36,117.44,19849
1451507400,117.36,117.41,116.65,116.72,52003
1451572200,116.18,117.13,115.67,116.11,51764
1451575800,116.08,116.84,115.85,116.74,46015
1451579400,116.61,117.43,116.59,117.04,37070
1451583000,117.12,117.13,115.59,115.59,23653
1451586600,115.58,115.72,114.78,114.84,56615
1451590200,114.84,115.14,114.29,114.45,71324
1451593800,114.5,114.99,114.39,114.4,88146
1451917800,108.91,109.45,105.21,106.12,256949
1451921400,106.15,107.65,105.71,106.04,159367
1451925000,105.86,107.38,105.76,106.69,64672
1451928600,106.64,108.27,106.39,107.95,72960
1451932200,107.92,109.71,107.83,109.22,76459
1451935800,109.23,109.29,108.26,108.66,79345
1451939400,108.67,110,108.67,109.97,102592
1452004200,110.43,110.45,105.85,106.1,187179
1452007800,106.02,108.39,105.94,107.93,135612
1452011400,107.9,108.23,106.85,107.93,59473
1452015000,107.89,108.77,106.97,108.51,69337
1452018600,108.51,109.59,108.35,108.86,88602
1452022200,108.83,108.83,106.95,107.38,67151
1452025800,107.34,108.12,107.17,107.66,83122
1452090600,105.29,109.46,104.97,109.37,161203
1452094200,109.27,110.86,109.15,110.6,114772
1452097800,110.68,110.88,109.36,109.47,47552
1452101400,109.39,114.75,109.31,114.33,293886
1452105000,114.26,116.02,112.39,116,177876
1452108600,115.99,116.85,115.19,116.57,221418
1452112200,116.57,117.91,116.57,117.67,205300
1452177000,116.6,122.16,115.69,119.31,413872
1452180600,119.5,119.77,117.59,118.63,99213
1452184200,118.58,120.14,118.36,118.4,59125
1452187800,118.42,118.465,114.35,114.77,106736
1452191400,114.5,114.73,112.3,113.08,101895
1452195000,113.11,115.91,113.11,114.29,94300
1452198600,114.18,115.61,114.14,114.56,84600
1452263400,116.34,117.66,114.26,115.86,197753
1452267000,115.85,116.38,113.8,114.14,79974
1452270600,114.18,114.93,113.01,114.83,56299
1452274200,114.85,114.85,112.6,112.99,47124
1452277800,113.23,113.76,111.73,111.84,53729
1452281400,111.82,112.89,111.66,111.81,50792
1452285000,111.74,111.91,111.11,111.41,99087
1452522600,112.13,115.2,111.35,114.17,146899
1452526200,114.51,115.69,113.29,114.63,77775
1452529800,114.01,116.77,113.79,115.4,88895
1452533400,115.42,115.74,112.63,113,56991
1452537000,112.9,113.87,111.23,113.27,85964
1452540600,113.45,114.97,112.12,114.62,88113
1452544200,114.68,115.78,114.56,114.94,97944
1452609000,116,117.78,115.8,116.28,145188
1452612600,116.28,117.13,115.86,116.59,65749
1452616200,116.51,116.89,115.41,116.12,50963
1452619800,115.95,116.57,115.31,116.06,39295
1452623400,116.07,116.34,115.15,115.88,36552
1452627000,115.63,116.99,115.59,116.18,53390
1452630600,116.15,116.815,116.05,116.58,45185
1452695400,114.38,114.38,110.88,111.93,232566
1452699000,111.93,111.93,110.06,110.91,122080
1452702600,110.92,111.48,109.73,110.58,82017
1452706200,110.6,110.67,108.83,108.9,81095
1452709800,108.87,109.16,106.65,107.085,117510
1452713400,106.9,107.78,104.54,107.06,144773
1452717000,107.11,107.38,106.1,106.56,104527
1452781800,105.65,108.19,101.24,107.88,273704
1452785400,108.03,109.25,105.86,106.44,114505
1452789000,106.49,106.78,104.81,105.38,61019
1452792600,105.38,107.43,105.12,106.71,95380
1452796200,106.58,107.73,106.25,107.53,52264
1452799800,107.53,109.16,107.47,107.54,81466
1452803400,107.52,107.52,106.53,107.05,66632
1452868200,102.49,105.44,102.29,103.58,169591
1452871800,103.48,104.65,102.25,102.89,132298
1452875400,102.83,103.65,102.17,102.38,61890
1452879000,102.18,103.56,101.77,102.83,70432
1452882600,102.75,103.73,102.46,102.83,64341
1452886200,102.86,104.61,102.8,103.53,88003
1452889800,103.38,104.4,102.94,104.11,105659
1453213800,106.65,108.36,105.84,107.07,245667
1453217400,106.93,108.29,106.38,106.42,130453
1453221000,106.43,106.69,105.61,105.9,81540
1453224600,105.88,109.46,105.82,108.53,144149
1453228200,108.56,110.13,107.33,107.69,138383
1453231800,107.65,108.49,105.9,108.39,117976
1453235400,108.48,108.99,107.57,107.81,114630
1453300200,108.91,109.49,99.61,101.57,690515
1453303800,101.51,101.94,97.06,100.82,344595
1453307400,100.86,103.84,99.51,100.28,270537
1453311000,100.36,102.35,99.77,101.45,154453
1453314600,101.58,109.97,101.55,107.84,267957
1453318200,107.9,109.9,106.05,109.1,161079
1453321800,109.19,109.35,107.255,107.73,116226
1453386600,108.04,108.05,102.1,105.58,365385
1453390200,105.53,108.28,104.74,105.89,136974
1453393800,105.83,107.69,105.81,106.64,125524
1453397400,106.69,106.77,103.66,103.66,128514
1453401000,103.69,105.13,102.34,103.25,125712
1453404600,103.37,104.43,102.75,102.88,103974
1453408200,102.9,103.42,102.31,102.35,113053
1453473000,104.83,104.84,100.3,101.34,303585
1453476600,101.34,103.01,100.35,101.5,141815
1453480200,101.71,101.95,99.25,100.16,128330
1453483800,100.03,100.75,99.81,100.17,74959
1453487400,100.23,101.7,99.89,101.38,77688
1453491000,101.29,101.39,99.8,100.43,101993
1453494600,100.38,100.84,100.17,100.69,119999
1453732200,99.67,102.65,99.19,100.81,192603
1453735800,100.86,101,99.09,99.75,118272
1453739400,99.71,101.54,99.6,101.31,81940
1453743000,101.38,102.08,100.94,101.18,79805
1453746600,101.19,101.36,100.22,100.51,53891
1453750200,100.44,100.89,99.49,99.67,71381
1453753800,99.66,99.67,99,99.09,89139
1453818600,99.39,100.39,94.88,95.2,246704
1453822200,95.22,96.74,95.22,96.06,113819
1453825800,95.96,97.27,95.77,96.87,50107
1453829400,96.84,98.59,96.84,97.98,73677
1453833000,97.95,98.27,96.17,96.24,64096
1453836600,96.25,97.42,96.2,96.96,66690
1453840200,96.93,98.03,96.93,97.81,72885
1453905000,96.67,97.81,94.1,94.49,142640
1453908600,94.58,95.46,93.8,95.29,178165
1453912200,95.23,95.64,94.55,95.06,76247
1453915800,95.14,95.265,94.25,94.34,58583
1453919400,94.29,94.78,92.84,93.14,125997
1453923000,93.09,93.2,91.42,91.77,186809
1453926600,91.77,91.86,90.59,91.16,184734
1453991400,93.8,93.8,90.11,91.17,298468
1453995000,91.16,95.05,91.03,93.81,255898
1453998600,93.98,94.61,92.17,94.58,86433
1454002200,94.6,95.24,93.77,94.32,95684
1454005800,94.34,94.96,93.91,94.81,56747
1454009400,94.8,95.19,93.82,93.85,62653
1454013000,93.88,94.61,93.7,94.39,64481
1454077800,92.23,94.36,91.82,93.27,133229
1454081400,93.26,93.26,90.73,91.05,144303
1454085000,91.07,91.9,90.84,90.95,105187
1454088600,90.97,92.59,90.97,91.49,101308
1454092200,91.53,91.6,90.64,91.42,87126
1454095800,91.43,91.99,91.12,91.51,96482
1454099400,91.56,91.97,91.46,91.76,97836
1454337000,91.79,96.15,91.3,94.8,261097
1454340600,94.84,97.16,94.53,96.71,117393
1454344200,96.75,96.83,94.71,94.92,80404
1454347800,94.88,95.53,94.11,95.38,92113
1454351400,95.33,95.33,94.38,94.81,52777
1454355000,94.75,95.18,94.25,94.77,68005
1454358600,94.77,94.79,94,94.07,64479
1454423400,95.53,96.64,94.22,94.53,177075
1454427000,94.44,94.78,91.87,92.33,103872
1454430600,92.28,92.44,91.33,92.44,118757
1454434200,92.43,93.25,91.83,92.53,85931
1454437800,92.4,92.45,90.9,91.5,100288
1454441400,91.47,91.91,90.76,91.71,101729
1454445000,91.72,91.99,91.31,91.5,79104
1454509800,92.62,92.62,86.16,87.41,311010
1454513400,87.23,89.48,86.74,89.11,204869
1454517000,89.17,90.45,89.04,89.13,127577
1454520600,89.04,89.61,88.3,88.62,55812
1454524200,88.62,89.57,88.06,89.29,104569
1454527800,89.28,91.47,89.28,90.52,141136
1454531400,90.5,91.09,90.07,90.72,100580
1454596200,89.48,90.03,86.56,88.64,265487
1454599800,88.59,89.53,88.25,88.7,127389
1454603400,88.69,90.65,88.57,90,103018
1454607000,90.07,91.22,89.93,90.54,61686
1454610600,90.64,90.68,89.05,89.37,74082
1454614200,89.3,89.76,88.72,89.15,104697
1454617800,89.13,89.84,89.09,89.71,75087
1454682600,88.3,88.89,85.51,86,214343
1454686200,86.02,86.94,83.86,84.81,168501
1454689800,84.79,85.3,84.24,84.5,93539
1454693400,84.58,84.82,83.13,83.17,115974
1454697000,83.1,83.1,81.88,82.35,171851
1454700600,82.41,83.36,82.3,82.88,134509
1454704200,82.87,83.11,82.19,82.84,163493
1454941800,80.21,84.7,79.95,82.45,327333
1454945400,82.44,84.21,81.85,82.06,142424
1454949000,81.99,84.15,81.23,83.74,125178
1454952600,83.79,84.09,82.5,82.84,67834
1454956200,82.72,82.9,81.41,81.47,84551
1454959800,81.47,82.34,81.06,81.85,116283
1454963400,81.93,84.08,81.93,83.3,149461
1455028200,81.8,88.36,81.68,86.82,397069
1455031800,86.72,87.27,85.51,87.19,144049
1455035400,87.12,87.22,86,86.57,87169
1455039000,86.54,86.67,84.71,85.01,82600
1455042600,85.03,85.38,83.58,84.96,102272
1455046200,84.99,87.79,84.99,86.28,179690
1455049800,86.23,86.93,85.85,86.13,114964
1455114600,88.72,91.585,87.43,91.33,275004
1455118200,91.38,92.21,89.61,90.31,156168
1455121800,90.25,90.84,89.33,90.81,102200
1455125400,90.86,90.88,89.2,89.28,54545
1455129000,89.255,90.15,88.92,89.81,57959
1455132600,89.76,90.1,88.27,88.39,93718
1455136200,88.49,88.77,87.91,88.45,97982
1455201000,87.28,88.38,84.96,85.33,288001
1455204600,85.32,86.05,84.86,84.9,90360
1455208200,84.8,85.74,84.2,85.16,98226
1455211800,85.04,86.01,84.92,85.53,92070
1455215400,85.39,85.77,83.26,83.28,124290
1455219000,83.26,85.73,82.92,85.7,192501
1455222600,85.67,86.58,85.25,86.34,198261
1455287400,86.64,87.37,85.28,85.64,158350
1455291000,85.6,88.8,85.6,88.64,105285
1455294600,88.66,89.68,88.02,88.22,110542
1455298200,88.23,88.28,85.99,86.03,123723
1455301800,86.21,87.63,85.66,87.43,101094
1455305400,87.46,87.89,86.73,87.37,63354
1455309000,87.38,87.48,86.96,87.41,61851
1455633000,89.11,90.12,87.56,89.33,157403
1455636600,89.34,90.01,88.37,88.45,148341
1455640200,88.45,89.7,88.11,88.12,124765
1455643800,88.16,88.65,87.76,88.16,75625
1455647400,88.2,88.79,87.6,88.76,68929
1455651000,88.75,88.77,88.31,88.73,41564
1455654600,88.76,89.12,88.49,89.01,76709
1455719400,90.18,91.99,89.65,91.91,151570
1455723000,91.93,92.99,91.43,92.77,104321
1455726600,92.6,93,92.15,92.74,63828
1455730200,92.86,93.8,92.76,93.36,65215
1455733800,93.41,94.12,92.77,93.98,62774
1455737400,94.01,94.55,93.85,94.01,99148
1455741000,94,94.76,93.71,94.76,113397
1455805800,94.9,94.9,91.26,92.11,187144
1455809400,92.16,92.39,90.83,91.15,118724
1455813000,91.19,91.84,90.62,91.1,80076
1455816600,91.08,91.46,90.91,91.27,63930
1455820200,91.27,91.74,90.45,91.74,56196
1455823800,91.76,92.19,90.97,91.13,47277
1455827400,91.15,91.2,90.315,90.47,53703
1455892200,90,91.34,89.1,91,130303
1455895800,90.92,91.33,90.06,91.04,60802
1455899400,91.06,91.23,90.11,90.39,32692
1455903000,90.52,90.57,88.44,89.14,73980
1455906600,89.1,89.24,88.04,88.77,57860
1455910200,88.78,89.13,88.4,88.79,62399
1455913800,88.795,89.38,88.71,89.22,76916
1456151400,90.86,91.25,88.33,90.56,165443
1456155000,90.7,92.41,90.6,92.41,76806
1456158600,92.45,92.8,91.92,92.58,72417
1456162200,92.66,93.1,92.46,92.61,59208
1456165800,92.65,92.76,91.48,91.64,46504
1456169400,91.69,91.81,91.28,91.37,62203
1456173000,91.41,91.97,91.41,91.92,51318
1456237800,91.35,92.48,90.21,90.85,84965
1456241400,90.85,91.03,89.83,90.34,60330
1456245000,90.31,90.77,89.93,90.52,34634
1456248600,90.54,90.92,90.15,90.24,29210
1456252200,90.23,90.5,89.91,90.15,36800
1456255800,90.12,90.13,89.22,89.38,78492
1456259400,89.4,89.83,89.05,89.15,71173
1456324200,88.5,88.5,86.87,87,113403
1456327800,87.1,88.4,86.73,88.19,86124
1456331400,88.13,89.94,87.87,89.59,76467
1456335000,89.63,90.38,89.12,89.95,47053
1456338600,90.11,90.54,89.93,90.22,49541
1456342200,90.34,91.42,89.94,91.3,70983
1456345800,91.34,91.74,91.17,91.64,57921
1456410600,91.16,93.25,90.21,93.15,144309
1456414200,92.92,92.92,91.62,92.79,66739
1456417800,92.79,93.43,92.26,92.64,58049
1456421400,92.6,93.08,91.92,92.81,33909
1456425000,92.79,94.21,92.79,94.1,76870
1456428600,94.09,94.31,93.3,94.11,88056
1456432200,94.12,94.8,94.02,94.51,112741
1456497000,95.32,97.48,95.16,95.49,203495
1456500600,95.48,96.25,95.28,95.91,97215
1456504200,95.79,96.1,94.77,95.06,94288
1456507800,95.04,95.58,94.32,95.33,66223
1456511400,95.35,95.44,94.49,95.04,46387
1456515000,94.94,95.19,94.28,94.83,59376
1456518600,94.84,95.03,94.74,94.74,45255
1456756200,94.76,97.18,94.49,96.18,112332
1456759800,96.27,96.7,94.93,95.28,57427
1456763400,95.33,95.8,95.11,95.4,34321
1456767000,95.38,95.44,94.67,94.69,33156
1456770600,94.66,94.9,93.57,94.05,50731
1456774200,94.08,94.14,93.35,93.99,43233
1456777800,93.96,93.96,93.44,93.47,56595
1456842600,94.5,96.04,93.74,95.86,106224
1456846200,95.94,96.92,95.6,96.81,85534
1456849800,96.8,97.11,96.37,96.74,71999
1456853400,96.76,97.29,96.62,96.96,52501
1456857000,96.96,99.16,96.96,98.51,188149
1456860600,98.56,98.76,97.88,98.02,89467
1456864200,98,98.27,97.73,98.27,78148
1456929000,98.01,99.46,97.36,97.52,190719
1456932600,97.54,98.02,96.78,97.56,135337
1456936200,97.545,97.84,96.1,96.15,110036
1456939800,96.15,96.705,95.91,96.62,99922
1456943400,96.58,97.11,96.3,96.65,72118
1456947000,96.66,97.72,96.61,97.39,111710
1456950600,97.4,97.66,97.16,97.64,91705
1457015400,97.58,98.3,96.46,96.55,82356
1457019000,96.59,97,95.4,95.59,107482
1457022600,95.63,96.47,95.47,96.07,73564
1457026200,96.04,97.32,96.02,97.16,75372
1457029800,97.21,97.98,97.21,97.81,64976
1457033400,97.815,97.89,97.05,97.24,75670
1457037000,97.24,97.95,97.23,97.93,101932
1457101800,98.775,100.46,98.36,99.45,279509
1457105400,99.46,102.19,99.28,101.64,233015
1457109000,101.62,102,100.65,100.72,142228
1457112600,100.71,101,100.03,100.37,91693
1457116200,100.36,101.63,100.12,100.84,87831
1457119800,100.83,101.39,100.12,101.32,96606
1457123400,101.36,101.78,101.13,101.58,108502
1457361000,100.89,101.7,97.29,97.52,256194
1457364600,97.49,98.58,96.8,97.29,149290
1457368200,97.25,98.33,97.23,97.66,94324
1457371800,97.71,97.96,96.54,96.54,78727
1457375400,96.58,96.88,95.79,95.9,95358
1457379000,95.88,96.06,95.25,95.7,138586
1457382600,95.73,96.57,95.42,95.46,109072
1457447400,94.99,97.54,94.53,96.88,201896
1457451000,96.87,98.28,96.86,97.56,176197
1457454600,97.56,97.95,97.07,97.29,70953
1457458200,97.33,97.58,96.5,96.99,57066
1457461800,97.04,97.5,96.56,96.74,43328
1457465400,96.75,96.75,96.19,96.23,67791
1457469000,96.25,96.46,96.1,96.31,82776
1457533800,96.91,97.7,95.03,97.02,139063
1457537400,97.03,97.31,95.77,97.22,74074
1457541000,97.29,97.44,97.05,97.34,23287
1457544600,97.34,97.34,96.67,97.16,32587
1457548200,97.15,98.37,97.13,98.05,62386
1457551800,98.08,98.12,97.6,97.77,67500
1457555400,97.75,98,97.59,97.94,35904
1457620200,98.2,99.73,97.87,97.93,136217
1457623800,97.99,97.99,96.34,96.76,148592
1457627400,96.64,97.46,96.57,96.83,84327
1457631000,96.92,96.92,95.75,96.23,52080
1457634600,96.11,96.43,95.5,95.78,70810
1457638200,95.8,97.62,95.8,97.57,89572
1457641800,97.56,97.61,97.11,97.34,62400
1457706600,99.5,99.56,96.95,97.72,155740
1457710200,97.85,98.25,97.13,97.19,70029
1457713800,97.2,97.33,96.17,96.7,82877
1457717400,96.75,96.89,96.2,96.66,67485
1457721000,96.65,97.35,96.07,96.89,64768
1457724600,96.91,97.81,96.86,97.71,104603
1457728200,97.73,97.74,97.5,97.63,56785
1457962200,97.38,99.33,97.21,98.46,117782
1457965800,98.49,99.01,98.27,98.9,41788
1457969400,98.83,99.41,98.19,98.19,44017
1457973000,98.26,98.9,98.02,98.26,35557
1457976600,98.17,98.53,97.92,98.12,32277
1457980200,98.12,98.45,97.97,98.23,24847
1457983800,98.25,98.32,98.1,98.14,30289
1458048600,97.86,98.28,96.43,97.31,106165
1458052200,97.36,98.5,96.96,98.29,92509
1458055800,98.3,98.32,97.26,97.69,62044
1458059400,97.74,97.97,97.62,97.87,36041
1458063000,97.94,98.21,97.55,97.72,39403
1458066600,97.75,98.05,97.48,97.92,54415
1458070200,97.9,98.04,97.75,97.82,37938
1458135000,97.68,98.85,97.64,98.19,61426
1458138600,98.22,98.48,97.52,98.29,63467
1458142200,98.32,98.49,98.11,98.26,44691
1458145800,98.29,98.39,97.71,98.29,37925
1458149400,98.29,99.67,98.26,99.45,98777
1458153000,99.44,99.69,98.98,99.05,92619
1458156600,99,99.47,99,99.36,62269
1458221400,99.15,101.36,99.15,100.64,153700
1458225000,100.59,101.37,100.15,100.56,87616
1458228600,100.58,100.82,99.85,100.43,58543
1458232200,100.45,100.47,99.72,99.94,35365
1458235800,99.88,100.68,99.83,100.35,52586
1458239400,100.38,100.38,99.89,100.26,50798
1458243000,100.23,100.29,99.65,99.73,45987
1458307800,100.22,101.7,100.03,100.81,130795
1458311400,100.76,102.405,100.63,102.4,144672
1458315000,102.4,102.4,101.775,101.88,61931
1458318600,101.85,102.23,101.49,101.62,48685
1458322200,101.71,101.71,100.97,101.14,61138
