time,open,high,low,close,Volume
1447691400,36.885,37.061,36.885,37.061,191500
1447695000,37.067,37.26025,37.0575,37.2425,258600
1447698600,37.225,37.278,37.164,37.269,185760
1447702200,37.2645,37.5155,37.2645,37.468,184780
1447705800,37.4785,37.5735,37.45,37.5265,369220
1447770600,37.525,37.6805,37.4415,37.5195,423140
1447774200,37.614,37.716,37.5775,37.673,220520
1447777800,37.7005,37.7305,37.5745,37.582,80040
1447781400,37.599,37.6675,37.5155,37.5165,100000
1447785000,37.5295,37.617,37.4135,37.4135,40000
1447788600,37.3555,37.3995,37.225,37.267,91700
1447792200,37.271,37.339,37.266,37.2715,128000
1447857000,37.4825,37.5995,37.4185,37.4975,291280
1447860600,37.497,37.5215,37.4035,37.464,220240
1447864200,37.465,37.5655,37.465,37.5435,201680
1447867800,37.5045,37.5685,37.489,37.5685,76000
1447871400,37.562,37.8425,37.551,37.776,68000
1447875000,37.7515,37.9735,37.748,37.9555,177660
1447878600,37.95,38.045,37.9445,37.99325,159180
1447943400,37.991,38.1175,37.893,38.07,249640
1447947000,38.052,38.121,37.951,38.1175,213600
1447950600,38.127,38.127,37.9535,38.0315,121760
1447954200,38.0275,38.1615,38.0245,38.137,76000
1447957800,38.1385,38.141,38.0495,38.121,117540
1447961400,38.118,38.123,38.022,38.079,182860
1447965000,38.0875,38.0875,37.9675,37.992,153800
1448029800,38.378,38.4975,38.23,38.4765,778240
1448033400,38.4765,38.8035,38.4765,38.7705,425440
1448037000,38.719,38.852,38.6695,38.8235,134920
1448040600,38.8345,38.962,38.7815,38.934,175320
1448044200,38.875,38.9305,38.8495,38.8695,172000
1448047800,38.851,38.905,38.7785,38.781,263500
1448051400,38.78525,38.9065,38.7725,38.857,328600
1448289000,38.891,39.136,38.8295,38.98775,439840
1448292600,39.00225,39.145,38.975,38.9885,215520
1448296200,39.0135,39.03,38.959,38.9615,111540
1448299800,38.95675,39.0605,38.9315,38.9485,118380
1448303400,38.9445,38.9515,38.68925,38.719,108000
1448307000,38.7105,38.836,38.682,38.809,74000
1448310600,38.8285,38.867,38.786,38.84175,98000
1448375400,38.6055,38.6055,38.0765,38.077,785620
1448379000,38.07975,38.247,37.92,38.246,413200
1448382600,38.3265,38.6785,38.3265,38.4385,167600
1448386200,38.499,38.6635,38.499,38.575,50140
1448389800,38.6575,38.759,38.49,38.496,100000
1448393400,38.55975,38.5755,38.475,38.487,86100
1448397000,38.4815,38.524,38.3595,38.4815,120000
1448461800,38.5525,38.6295,38.411,38.459,142040
1448465400,38.477,38.5375,38.353,38.3885,149420
1448469000,38.3985,38.605,38.352,38.526,96000
1448472600,38.554,38.5785,38.4635,38.518,42000
1448476200,38.5285,38.5285,38.485,38.485,20000
1448479800,38.475,38.5375,38.475,38.5375,36640
1448483400,38.519,38.542,38.468,38.469,106520
1448634600,38.46,38.5705,38.3585,38.418,185200
1448638200,38.4185,38.6665,38.412,38.6665,151200
1448641800,38.6785,38.7,38.583,38.6505,142220
1448645400,38.6425,38.659,38.594,38.603,69760
1448893800,38.569,38.7295,38.441,38.45,256660
1448897400,38.4515,38.4665,38.3115,38.3225,169400
1448901000,38.3,38.3,38.0755,38.125,129080
1448904600,38.1,38.199,38.058,38.199,78000
